,tweet,pro/anti
93,RT @FreedomHKG: @SpeakerPelosi Heartfelt thanks for you support \U0001f64f cant wait for the good news. Please #LiberateHongKong and make HongKong g\u2026 ,0
94,@SpeakerPelosi Thank you for standing with hong kong #passHKHumanRightsDemocracyAct #StandWithHongKong #HongKong #HongKongProtesters ,0
95,"RT @SpeakerPelosi: By passing the Hong Kong Human Rights &amp; Democracy Act, we will make our message to the people of #HongKong is clear: Ame\u2026 ",0
96,@SpeakerPelosi Thank you for standing with HongKong \U0001f97a\n#freehongkong #LiberateHongKong ,0
97,RT @FreedomHKG: @SpeakerPelosi Heartfelt thanks for you support \U0001f64f cant wait for the good news. Please #LiberateHongKong and make HongKong g\u2026 ,0
98,"RT @EnzoMazak: Sorry, made too many tweets.\n\nIdea of #FreeHongKong is not exclusive to those at or behind the frontline, or in front of the\u2026 ",0
99,#HongKongProtest #trump #FiveDemandsNotOneLess #FightForFreedom #PoliceTerrorism #hongkong #StandWithHongKong\u2026 https://t.co/nopzyNv6Rg ,0
100,thank you for hearing our people say\n#HongKongProtests #StandwithHK #Hongkong  #DemocracyForHK  #FightForFreedom https://t.co/nGdDibZ3Gf ,0
,tweet,pro/anti
0,RT @Fight4HongKong: And did we mention that #HongKong-ers are multi-talented?\n\nThis is #GloryToHongKong sung at APM mall in #KwunTong tonig\u2026 ,0
1,"RT @EnzoMazak: Sorry, made too many tweets.\n\nIdea of #FreeHongKong is not exclusive to those at or behind the frontline, or in front of the\u2026 ",0
2,RT @ahbooi1: Never forget Never forgive \n#FreeHongKong #StandwithHK #HongKong https://t.co/inA3sWlWIe ,0
3,https://t.co/VNqCw3dqNg\n\nLots of ppl stand with HongKong \U0001f62d\U0001f62d thanks god \n\u597d\u591a\u8b1d\u4f60\u5730\n#Hongkongprotest \n#democracy \n#5DemandsNot1Less \n#Fr ,0
4,Hongkongers assemble #5DemandsNot1Less #Hongkong https://t.co/FppPMuxpiJ ,0
5,source: Richard Scotford. Be careful. Be safe. #Hongkong #shantin #Amoygardens https://t.co/0tgvpGTbyA ,0
6,#SanUkLing a concentration camp in Hong Kong. Gang Rape in the camp!!! #HongKong https://t.co/qwpJ2wk62c ,0
7,#HongKongProtests #StandwithHK #GloryToHongKong #HongKong #Japan https://t.co/fNDszj1G3B ,0
8,#929GlobalAntiChinaziMarch \n#HongKong\n#China\n#democracy https://t.co/JODKoiETht ,0
9,RT @HKneedyourhelp: This article explains well why HK people still keep on fighting.  NEVER trust #CarrieLam again!\n\n#5DemandsNot1Less #Hon\u2026 ,0
10,RT @FreedomHKG: @SpeakerPelosi Heartfelt thanks for you support \U0001f64f cant wait for the good news. Please #LiberateHongKong and make HongKong g\u2026 ,0
11,The World vs China\n#HongKongProtest #HongKong #China  #Chinazi #PoliceBrutality #PoliceTerrorism  #FreedomHK https://t.co/If69yJ61AA ,0
12,@EnzoMazak Enzo \u270a\U0001f596 salute you with #HongKongers\nAnd let^s all untied and enjoy the glory comes to HongKong at the Day\n#FreedomHK ,0
13,"RT @EnzoMazak: Sorry, made too many tweets.\n\nIdea of #FreeHongKong is not exclusive to those at or behind the frontline, or in front of the\u2026 ",0
14,"RT @marcorubio: I suspect #China\u2019s Communist Party next move, under the guise of \u201creform\u201d will be to try &amp; impose a #Macau style system of\u2026 ",0
15,"RT @reliyum: @SpeakerPelosi Speaker Pelosi, we never forget your consistency couragement to contra to the Totalitarian regime. #LiberateHon\u2026 ",0
16,RT @anderscorr: The #HongKongHumanRightsAndDemocracyAct has five new cosponsors in the House! Thank you @TomMcClintock @RepRonWright @Mario\u2026 ,0
17,RT @marcorubio: The embrace of #HongKong\u2019s struggle is the embrace of the idea that America should never hesitate to say that democracy &amp; l\u2026 ,0
18,RT @RepMcGovern: HAPPENING NOW: The\n@CECCgov is holding a hearing on #HongKong. \n\nWatch live at the link below \u2b07\ufe0f\u2b07\ufe0f https://t.co/oSjSDzSKYR\u2026 ,0
19,RT @SenToddYoung: We cannot allow Beijing\u2019s communists to take advantage of #HongKong\u2019s economic prosperity while systematically underminin\u2026 ,0
20,RT @FreedomHKG: @SpeakerPelosi Heartfelt thanks for you support \U0001f64f cant wait for the good news. Please #LiberateHongKong and make HongKong g\u2026 ,0
21,RT @HongKongFP: [Recap] Democrat says ^modified^ fire dep^t logbook on Aug 31 MTR incident raises questions over injury numbers #HongKong #\u2026 ,0
22,@SpeakerPelosi Heartfelt thanks for you support \U0001f64f cant wait for the good news. Please #LiberateHongKong and make Ho\u2026 https://t.co/257q8ZdhpX ,0
23,RT @ahbooi1: Never forget Never forgive \n#FreeHongKong #StandwithHK #HongKong https://t.co/inA3sWlWIe ,0
24,We NEED you! Everyone of you!\n#StandWithHongKong #LiberateHongKong #HongKongProtests #HongKong https://t.co/9CrEFzUAZd ,0
25,RT @Fight4HongKong: Watch livestream of #HongKong SilverHaired Elderlies\u2019 visit at San Uk Ling Holding Cente\n\n\u9280\u9aee\u65cf\u65b0\u5c4b\u5dba\u6050\u6016\u56da\u5ba4\u5 ,0
26,"RT @EnzoMazak: Sorry, made too many tweets.\n\nIdea of #FreeHongKong is not exclusive to those at or behind the frontline, or in front of the\u2026 ",0
27,#antichinazi #HongKongProtests #LiberateHongKong #FightForFreedom #HongKong https://t.co/99snLEtPw0 ,0
28,RT @Dystopia992: #CityU flash mob #orchestra march beginssss! Join us at #FestivalWalk \U0001f1ed\U0001f1f0\n\n#\u6709\u73ed\u8b66\u5bdf\u6bc5\u9032\u4ed4 \U0001f602\n#DoYouHearThe ,0
29,RT @HongKongFP: Chief Executive Carrie Lam will meet hundreds of district councillors in a closed-door \u201cdialogue session\u201d at Government Hou\u2026 ,0
30,#ChiNazi #HongKong #Hongkongprotest #HongKongProtestors #FreeHongKong #FreedomHK #FreedomHongKong #HKPolice\u2026 https://t.co/9UqqgRLsus ,0
31,RT @hkvoice1: Mark The Date: 9.29. The day that show your support to #HongKong and determination to #antichinazi. Please join #929GlobalAnt\u2026 ,0
32,RT @coffeehkg: This is the reason why need to stop #chinazi  #929GlobalAntiChinaziMarch #HongKong connecting the world. https://t.co/5PjWWe\u2026 ,0
33,"RT @FreedomHKG: HongKong is at the Front line to fight against the invasion of Chinese Communist Government #Chinazi, who has threatened th\u2026 ",0
34,"RT @Woppa1Woppa: The Prince Edward MTR exit covered with flowers since 831 is now being sealed up.  Not sure what the reason is, but anythi\u2026 ",0
35,"RT @HongKongFP: \u201cThis is not a plea for so-called \u2018foreign interference,\u2019 nor for #HongKong independence... This is a plea for democracy. T\u2026 ",0
36,RT @HongKongFP: #HongKong FCC President Jodi Schneider told HKFP she was concerned about police routinely shining bright lights on journali\u2026 ,0
37,RT @ahbooi1: Never forget Never forgive \n#FreeHongKong #StandwithHK #HongKong https://t.co/inA3sWlWIe ,0
38,#FreedomHK  #HongKongProtests #antiEALB #PrayforHongKong  #chinazism  #BoycottChina #PoliceBrutality\u2026 https://t.co/fP7vuDaQo0 ,0
39,Respect! #HongKongProtests #chinazi #PoliceBrutality #FreeHongKong #HongKong https://t.co/YuiKbSAFy5 ,0
40,RT @Macaroonion: Fucking Pro-China scum disrespecting at the funeral and received karma instantly... #831terroristattack #policebrutality #\u2026 ,0
41,#SaveHK \n#HongKong \n#FreeHongKong \n#Hongkonger \n#FiveDemands \n#NotOneLess\n#FiveDemandsNotOneLess \n#FightForFreedom\u2026 https://t.co/VmVlJKyLZL ,0
42,Fans from different soccer team make human chain. They connected to against #PoliceBrutality and tyranny\u2026 https://t.co/6WsG828wAV ,0
43,Not only Hong Kong but the whole world should resist Beijing^s intervention\n#HongKongProtests #HongKong #Chinazi\u2026 https://t.co/HEWxckxQqT ,0
44,"Those #WuMao accounts spread fake news every day. Sadly, many people trust them\U0001f644\n#HongKong #HongKongProtests\u2026 https://t.co/pU83mEarHe ",0
45,This is a global fight!\n#HongKong #HongKongProtests \n#HKHumanRightsandDemocracyAct https://t.co/xltHcwIWA0 ,0
46,@hkdc_us @dalj_k @marcorubio @CECCgov Thanks for not letting us alone\U0001f62d\U0001f62d\n#HongKongProtests #HongKong #HKHumanRightsandDemocracyAct ,0
47,Pass #HKHumanRightsandDemocracyAct to save lives from tyranny\n#HongKong #HongKongProtests https://t.co/VdXuIOjZ6v ,0
48,Thanks for your long term support\n#HongKongProtests #HongKong #hkprotest #HKHumanRightsandDemocracyAct https://t.co/norKizwHPq ,0
49,Don^t help corrupt cops to murder citizens\n#HongKong #HongKongProtests #hkprotest https://t.co/nHJmmkEygV ,0
50,"Break the deteriorated one, then rebuild a better one!\n#HongKong #HongKongProtests #HKHumanRightsandDemocracyAct https://t.co/jJXfoWh6sC ",0
51,I don^t mind to safeguard Hong Kong^s future in expense of mine\n#HongKongProtests #HongKong #hkprotest https://t.co/lRLdRNNAgm ,0
52,The tyranny and police brutality can not be tolerated in any civilized society\n#HongKong #HongKongProtests\u2026 https://t.co/7geRQH2UvN ,0
53,It^s all about love\n#HongKong #HongKongProtests #HKHumanRightsandDemocracyAct https://t.co/pFq78N5Pr5 ,0
54,War correspondent\U0001f625\n#FreedomOfPress #HongKong #HongKongProtests https://t.co/VYnwFvkCkm ,0
55,Thanks for not leaving Hong Kong alone\n#HKHumanRightsandDemocracyAct\n#HongKongProtests #HongKong https://t.co/OlxijImNC8 ,0
56,"If we stop now, #CCP would directly take over Hong Kong\n#HongKong #HongKongProtests #hkprotest https://t.co/Tqcw80yUXB ",0
57,Don^t let #CCP take over Hong Kong!\n#HongKongProtests #HongKong #HKHumanRightsandDemocracyAct https://t.co/yLEw3jZdWx ,0
58,Thanks for saving lives!\n#HongKong #HongKongProtests #FirstAider https://t.co/3oqNY8093W ,0
59,831 #PoliceBrutality #HongKong https://t.co/wfl8ftUw6g ,0
60,RT @lam_chau_bar: #Breaking: For the First time #HongKong^s MTR accidents during morning rush hour (0845). This is a Video from Telegram wh\u2026 ,0
61,#lennonwall in #HongKong \n#HongKongProtests #hkprotest #FreeHongKong #pig #LIHKG https://t.co/2qZoEr1VO0 ,0
62,RT @marcorubio: The embrace of #HongKong\u2019s struggle is the embrace of the idea that America should never hesitate to say that democracy &amp; l\u2026 ,0
63,"World, please see #HongKong is in #HKPoliceState under #HKPoliceTerrorism with #hkpolicebrutality by\u2026 https://t.co/ZgIQl2Z8Qm ",0
64,@SpeakerPelosi Thank you for #StandWithHongKong \n\n#5DemandsNot1Less #BoycottChina #HongKong ,0
65,RT @ahbooi1: Never forget Never forgive \n#FreeHongKong #StandwithHK #HongKong https://t.co/inA3sWlWIe ,0
66,@SpeakerPelosi Thanks for your continuous support! #5DemandsNot1Less #HongKong #HKHumanRightsDemocracyAct ,0
67,RT @kf71078: Police are thugs. Thats it.\n#FightForFreedom  #StandwithHK  #GloryToHongKong #Chinazi #HKPoliceTerrorism  #hkprotest #HKHumanR\u2026 ,0
68,Save the day ! Save the world !\n\n#HongKong #HongKongProtests #929GlobalAntiChinaziMarch #antichinazi #chinazism\u2026 https://t.co/XQlV3mlFkg ,0
69,RT @kf71078: Police are thugs. Thats it.\n#FightForFreedom  #StandwithHK  #GloryToHongKong #Chinazi #HKPoliceTerrorism  #hkprotest #HKHumanR\u2026 ,0
70,#5DemandsNot1Less #HKprotesters #FreeHongKong #HongKong https://t.co/GJE6FUy9iW ,0
71,"RT @EnzoMazak: Sorry, made too many tweets.\n\nIdea of #FreeHongKong is not exclusive to those at or behind the frontline, or in front of the\u2026 ",0
72,\u9999\u6e2f\u4eba \u52a0\u6cb9 \n#HongKong #followbackhongkong https://t.co/IWxfETXOCe ,0
73,@SpeakerPelosi @BaldingsWorld Thanks for #StandwithHK #FreeHongKong #PassHKHumanRightsAndDemocracyAct \nInvestigate\u2026 https://t.co/G67rdUcm4L ,0
74,RT @ahbooi1: Never forget Never forgive \n#FreeHongKong #StandwithHK #HongKong https://t.co/inA3sWlWIe ,0
75,RT @anderscorr: The #HongKongHumanRightsAndDemocracyAct has five new cosponsors in the House! Thank you @TomMcClintock @RepRonWright @Mario\u2026 ,0
76,"RT @HongKongFP: Hundreds of #HongKong football fans are gathered at Victoria Park on Wednesday evening in a show of unity amid rivalries, a\u2026 ",0
77,"RT @HongKongFP: #HongKong football fans adopted terrace chants to ridicule the police and the government, singing as they ended their human\u2026 ",0
78,"Hello world, please join us and #StandwithHK on 29/9. It^s the #antichinazi rally in #HongKong . Our voices go to a\u2026 https://t.co/YBNFKbSBRz ",0
79,\u53c9\u96de\u98ef\u5440\u5c4c\u4f60\u8001\u6bcd\nA guy really hates Hong Kong Police\n\nhttps://t.co/dQCQ72Wb1s\n\n#929GlobalAntichinazimarch #chinazi\u2026 https://t.co/Wfe6AKycR ,0
80,"RT @EnzoMazak: Sorry, made too many tweets.\n\nIdea of #FreeHongKong is not exclusive to those at or behind the frontline, or in front of the\u2026 ",0
81,"RT @EnzoMazak: Sorry, made too many tweets.\n\nIdea of #FreeHongKong is not exclusive to those at or behind the frontline, or in front of the\u2026 ",0
82,RT @ahbooi1: Never forget Never forgive \n#FreeHongKong #StandwithHK #HongKong https://t.co/inA3sWlWIe ,0
83,RT @kf71078: Police are thugs. Thats it.\n#FightForFreedom  #StandwithHK  #GloryToHongKong #Chinazi #HKPoliceTerrorism  #hkprotest #HKHumanR\u2026 ,0
84,RT @realKyleOlbert: HOLY \U0001f92c!\n\n#HongKong police threw a \u201ctear gas\u201d canister \u2014 which looks like it EXPLODED \U0001f4a5 (accidentally on purpose?) \u2014 int\ ,0
85,Mark The Date: 9.29. The day that show your support to #HongKong and determination to #antichinazi. Please join\u2026 https://t.co/MJFcwPg7mf ,0
86,#929AntiChinazi  We are at one side. We are one bloc. Stand Up for #democracy Walk with #HongKong https://t.co/CnezvHz27A ,0
87,"RT @EnzoMazak: Sorry, made too many tweets.\n\nIdea of #FreeHongKong is not exclusive to those at or behind the frontline, or in front of the\u2026 ",0
88,"RT @HongKongFP: \u201cThis is not a plea for so-called \u2018foreign interference,\u2019 nor for #HongKong independence... This is a plea for democracy. T\u2026 ",0
89,"RT @MansimWong: @realKyleOlbert 80yr-old Uncle Wong also joins #HKprotests as he wants to use his body to protect the teenagers. \u201cTo me, th\u2026 ",0
90,"RT @marcorubio: I suspect #China\u2019s Communist Party next move, under the guise of \u201creform\u201d will be to try &amp; impose a #Macau style system of\u2026 ",0
91,RT @marcorubio: The embrace of #HongKong\u2019s struggle is the embrace of the idea that America should never hesitate to say that democracy &amp; l\u2026 ,0
92,RT @DanGarrett97: #HK #HongKong #Hongkonger #OneCountryTwoSystems #Resistance #Democracy #Protest #Independence #InfluenceOperations #InfoW\u2026 ,0
93,Police are thugs. Thats it.\n#FightForFreedom  #StandwithHK  #GloryToHongKong #Chinazi #HKPoliceTerrorism\u2026 https://t.co/JXP7T4dZos ,0
94,They are the future of #HongKong #StandwithHK #FreeHongKong #LiberateHongKong #5DemandsNot1Less #HongKongProtestors\u2026 https://t.co/NDcs6ewAEz ,0
95,"RT @EnzoMazak: Sorry, made too many tweets.\n\nIdea of #FreeHongKong is not exclusive to those at or behind the frontline, or in front of the\u2026 ",0
96,This is the reason why need to stop #chinazi  #929GlobalAntiChinaziMarch #HongKong connecting the world. https://t.co/5PjWWeMnOp ,0
97,Thanks for coming out as FA. Thanks his mother being support. She nurture a boy who is kind and brave. #HongKong\u2026 https://t.co/1GbwWxBxUx ,0
98,This strategy has been used to ruin #HongKong for long time. Please pass the #HKHumanRightsandDemocracyAct to stop\u2026 https://t.co/whWT6qdswO ,0
99,RT @Reuters: Activists push U.S. Congress to pass Hong Kong bill https://t.co/1vRnprX6Ke https://t.co/7iBrDCuWgO ,0
100,"RT @SenRubioPress: Ahead of the @CECCgov #HongKong hearing, Sen. Rubio met with #HongKong pro-democracy activists @joshuawongcf, @nathanlaw\u2026 ",0
101,You help is needed as #HKPolice keep suppressing our young ppl. #HongKong #StrongerTogether https://t.co/EFTJwymPJG ,0
102,RT @SenToddYoung: Proud to meet with @joshuawongcf @hoccgoomusic &amp; @nathanlawkc ahead of the @CECCgov hearing on the situation in #HongKong\u2026 ,0
103,"In these 100 days they are full of sweat, tear and blood. We lost too many but we grow up a lot. We will not give u\u2026 https://t.co/GFCsrdUCxh ",0
104,"RT @Woppa1Woppa: Alright alright I^ve watched many versions of #GloryToHongKong, but this is by far the best one yet.  Full orchestral with\u2026 ",0
105,Thank you for your support to #HongKong  #StandwithHK #FreeHongKong #passHKHumanRightsDemocracyAct https://t.co/xkaI1ggoM5 ,0
106,@BloombergAsia There^s a way to #FightForFreedom with #HongKong together. Please join the\u2026 https://t.co/O01FziIelx ,0
107,RT @realKyleOlbert: HOLY \U0001f92c!\n\n#HongKong police threw a \u201ctear gas\u201d canister \u2014 which looks like it EXPLODED \U0001f4a5 (accidentally on purpose?) \u2014 int\ ,0
108,RT @SenToddYoung: Proud to meet with @joshuawongcf @hoccgoomusic &amp; @nathanlawkc ahead of the @CECCgov hearing on the situation in #HongKong\u2026 ,0
109,#CCP dirty hands on #hongkong #antichinazi https://t.co/hPa23sxgR8 ,0
110,We #hongkong people derserve to know what\u2019s happening in #SanUkLing #hongkongpolicebrutality https://t.co/vxjJ3GCyDf ,0
111,#hongkong #antichinazi #hongkongpolicebrutality #HongkongPoliceTerrorism #hkprotest #hkpolicebrutality https://t.co/XiCBgPLDav ,0
,tweet,pro/anti
0,#extradition #freehongkong #hongkong #protesters #nochinaextradition  #police #violence #nazi #hkpolice #chinazi\u2026 https://t.co/BlGToJUs7Q ,0
