,tweet,label
656,\u9003\u3052\u3058\u3083\u30c0\u30e1\u3060\u3002\n\n#followbackhongkong \n#HongKongProtest \n#StandWithHongKong https://t.co/6h8mff43pi ,0
496,Cuz they are just trying to kill the people of #hongkong https://t.co/4Rg2z2uZzS ,0
2196,\u98f2\u5230\u4f62\u7121\u8ca8\uff01Punish #\u4e5d\u4efd\u8336\u820d using #HKD. #StandWithHongKong #StandwithHK #FreedomHK #BloodyCarrie #FightForFreedom https://t.co/dfO3b6mvsN ,0
425,Stand with Hong Kong!\n#HKprotests #HKPoliceTerrorism #StandwithHK #FreeHongKong #FiveDemandsNotOneLess\u2026 https://t.co/8O2kUygT1P ,0
2422,@thehill That activist along with any others that were arrested are already dead. #StandWithHongKong #NBAOutOfChina ,0
1914,"Because @espn is a shill for #CommunistChina\n#FreeHongKong\n#KeepAmericaGreat \nESPN: Quick to Criticize America, Sil\u2026 https://t.co/jMoRErOm0C ",0
2112,RT @lhkcandy: #EmergencyRegulationsOrdinance #AntiMaskLaw #StandWithHongKong \ncan^t imagine how terrible hk will be if the ERO is not chall\u2026 ,0
1489,We are not alone \u9999\u6e2f\u4eba\uff0c\u53cd\u6297#StandWithHongKong #FightForFreedom https://t.co/n8EVogPcUm ,0
1626,@bettwty @James_Thorburn The green objects hunting again ghosts #HongKong #HongKongProtest #StandWithHongKong ,0
3286,#SOSHK\n#StandWithHongKong\n#standwithHK \n#hklandofthebrave\n\nPhoto credit: USP social press https://t.co/7Q1ETdUy6u ,0
328,"#HongKongers, Resist!\n\nKids are future of the world, #CCP is demolishing it.\n\n#StandWithHongKong \n#HongKong\u2026 https://t.co/tQWyV9F9ZK ",0
3802,@dmorey Thank you for your support! #chinazi #LiberateHK #FreeHongKong ,0
1015,"On Sunday, protesters encircled and threw items at the car of Secretary for Constitutional and Mainland Affairs Pat\u2026 https://t.co/avyZcXQzPw ",0
520,RT @chanwai34876671: https://t.co/k5kcmon0Iq ,0
2652,Thank you for\n#NBA #FreeHongKong  #FreedomOfSpeech #FightForFreedom https://t.co/SHNIeAxXuM ,0
2187,@SolomonYue I am so sorry to hear that the #Chinazi is making jokes of 911. It is a day we should all grieve for an\u2026 https://t.co/lVgl5uH51f ,0
3524,RT @heyitsmeMisterA: For those who ask why a taxi driver was beaten jn #HongKong today:\n\n#FactCheck #StandwithHongKong #StandwithHK #\u9999\u6e2f\u4eba\u53cd\u6297\u2026 ,0
2200,Nice\n\n#BoycottBlizzard \n#MeiSupportsHongKong \n#Overwatch \n#StandWithHongKong https://t.co/YytItm9Tpg ,0
4213,"Hong Kong\u2019s Today, the World\u2019s Tomorrow?\n\n#StandwithHK \n#chinazi \n#DarylMorey https://t.co/afvZvj6cCR ",0
1774,#FreeHongKong \n#HongKongProtest https://t.co/wQzmbnGoPG ,0
2545,"We are the government, not Carrie Lam\u2019s #hkprotest #FreeHongKong #AntiMaskLaw #HongKong #SOSHK #StandwithHK\u2026 https://t.co/Cz0cdqX0pP ",0
1715,Such a shame. \n#antichinazi\n#FreeHongKong https://t.co/jqY2pLj9EG ,0
4198,@SolomonYue Lying transport...  #chinazi \U0001f415\U0001f415\U0001f415 ,0
2,"Students of La Salle College in #HongKong gathered in the basketball court, singing #GloryToHongKong together.\u2026 https://t.co/sfx6ubxR1y ",0
3075,The #LennonWallFlag is rising in #London ! \n#FightForFreedom #StandWithHongKong https://t.co/OWr30tF8NG ,0
515,\u8d70\u8cc7\u4e4b\u795e \n#chinazi https://t.co/MVa50oAo7P ,0
1379,"#HongKongProtests \n#PoliceBrutality \n#5DemandsNot1Less \nIt is not only about the police brutality, our rights and f\u2026 https://t.co/KYV3ap63zN ",0
1389,#HongKong #HK\n#HKpolice \n#hkpolicestate \n#hkpolicebrutality \n#StandwithHK\n#StandWithHongKong \n#FightForFreedom\u2026 https://t.co/tk3SXgcYmH ,0
2301,#freehongkong #oct1st #dismisshkpolice https://t.co/byzNhyWqVt ,0
1918,\u963fSir\uff0c\u4f60\u8dcc\u5497\u500b\u826f\u5fc3\u554a\u3002\n#HongKongProtesters #StandWithHongKong #hongkongpolicebrutality #HKPoliceTerrorism https://t.co/9hPoCV7PPe ,0
3169,#maskchallenge\n#maskchallengeforhongkong\n#saynotoantimasklaw\n#freehongkong\n#4october\n#hongkong\n#\u9999\u6e2f\u4eba\u52a0\u6cb9 https://t.co/NqcfU6YAOK ,0
2220,6th October 2019\nProtestors March from Victoria Park to Chater Place\n\n(Photo taken at Causeway Bay)\n\n#FreeHK\u2026 https://t.co/Ow7n66f4js ,0
848,RT @JLeung721831: #terrorism #hkisis #hkPoliceTerrorism #policestate #hkpolicebrutality #hongkongers #hongkong #standwithhk #standwithhongk\u2026 ,0
3222,@nytimes #hkprotest #hongkong #HongKongProtester \n#HongKongProtests #hongkongpolice #hkdemocracy #FreeHongKong\u2026 https://t.co/ASgb9tqR6E ,0
3345,@SolomonYue People may stereotype Hong Kongers as money chaser but look at these people! They spend their day and d\u2026 https://t.co/uw9l3a3tni ,0
187,#Chinazi https://t.co/W5EBnTq03I ,0
201,@HawleyMO Welcome to HK and pls stay safe!! #StandWithHongKong #followbackHK https://t.co/u165KlF0JQ ,0
2462,RT @kmwong28: #NBA #standwithmorey \n#StandWithHongKong \n#FightForFreedom \n#FreeHongKong #FreeHK \n#FreedomOfSpeech \n#HumanRights  #antichina\u2026 ,0
848,"@lwcalex @CCTV @NBA @dmorey To CCP,\nThis is what the world has to say to you\n#FreeHK\n#FreeTibet \n#FreeEastTurkistan\u2026 https://t.co/e1MIJ43Btb ",0
1710,"@marcorubio thanks Rubio for supporting, now HK, can^t imagine who comes next.. \n\n#FreeHongKong #StandWithHongKong ",0
496,@Reuters The #chinazi dictatorship and #HongKongPolice violated #HumanRights and used every means to suppress the\u2026 https://t.co/dQx6NI3UaS ,0
3824,@SecPompeo SURE THING! Stop them from invading your country!\nI can\u2019t believe that they support 911 TERRORISM. It\u2019s\u2026 https://t.co/pnF6vup8WC ,0
585,RT @amberp1128: #NonViolenceDay #GandhiAt150 #hkprotest #StandWithHongKong https://t.co/fJY6MqTMKj ,0
568,SCMP is scared and suppressed by its CCP boss now. #Shame #HongKongProtests https://t.co/YFIejjlnFR ,0
1897,"She pulled a #chinazi Australian reporter over bc she knows the western press is not on her side. Wow, smart move.\u2026 https://t.co/hB1nPJv0RR ",0
3031,@thecantonesegod #chinazi \n#PoliceTerrorism \n#HongKongPolice \nThe Hong Kong government is being another Nazi. ,0
1579,"RT @gerrrrrrrc: @GOPLeader Dear US citizens, @NBA and @JHarden13 , now the China people even calling support 911. This is #chinazi . Thats\u2026 ",0
115,@realDonaldTrump We need your help to protect human rights in Hong Kong Mr President #StandWithHongKong https://t.co/uVPIaOgTvU ,0
806,Hkers will never give in #FreeHK #StandWithHongKong #hkpolicebrutality #HKPoliceState #HKPoliceTerrorism https://t.co/DFBaFtvE0u ,0
1720,CarCam angle: Police tried to disperse protestors by hitting them all. \n#HKPoliceTerrorism #hkpolicebrutality\u2026 https://t.co/e7c6ugi6r4 ,0
1969,#FreeHK #HongKongProtest #chinazi https://t.co/P2cd5oU4Jy ,0
1622,@SenatorDurbin @thecantonesegod Thank you @SenatorDurbin for #StandWithHongKong . Please support #HKHumanRightsandDemocracyAct ,0
1886,The HOng Kong Government is just making things worse \n#HongKongProstests #standwithhongkong\n#SOSHK \n#SaveHongKong https://t.co/rsFgNNfoqL ,0
1053,#HongKongProtests  \n#StandWithHongKong\n#fivedemandsnotoneless\n#antiELABhk\n#shout4HK \n#EmergencyLaw\u2026 https://t.co/uurYM8sRrJ ,0
2223,this flag is really foolish #chinazi ,0
3883,#HongKong #Hongkongfireman #FightForFreedom #StandWithHongKong https://t.co/vkZMggFvKP ,0
324,Blizzard is so hypocritical. The protest in Hong Kong is not a game. We don^t get to reset and start again.\u2026 https://t.co/ZdmwBzV385 ,0
3608,"This is fucking crazy that the CHINESE said ""stand with 911"". This is completely  ridiculous!!! Disrespectful!! Ugl\u2026 https://t.co/6FR4o4YmP7 ",0
3296,#ChinaZi #HongKong #YellowObject https://t.co/vmPwBiuf2T ,0
3706,@TimWilsonMP Millions thanks for #StandWithHongKong\n#HKHumanRightsandDemocracyAct \n#GlobalMagnitskyAct \n#SOSHK ,0
591,RT @NTPally: @RepJimBanks @Blizzard_Ent Thank you sir for speaking up against this disgusting practice. The #chinazi red invasion is real a\u2026 ,0
2827,@marcorubio @NBA Not only #NBA but all of the USA care value.\nhttps://t.co/VssaU12MJh\n#BoycottChina\u2026 https://t.co/TkwuuvWyfw ,0
3581,@revmahoney @mschlapp @Andychanhotin I am sorry about that \u2639\ufe0fThanks for #StandWithHongKong https://t.co/RJWtj2unrf ,0
796,Is the police really need to shoot? The boy is only 17 years old and the bullet just got into his left chest\u2026 https://t.co/mvAcBbCeab ,0
75,Thank you for all people around the world #StandWithHongKong #Shout4HK .#FiveDemandsNotOneLess https://t.co/RQ3QbRWofW ,0
4214,"And the pandora box is opened. The emergency powers is limitless, the government can freeze any bank accounts in a\u2026 https://t.co/x0twpQmc6P ",0
2753,@PatHedgerCEI @WashWizards @NBA @HongKongFP @HKWORLDCITY @nathanlawkc @joshuawongcf @demosisto Thank you Patrick.\u2026 https://t.co/JmIFOKu52O ,0
14,@EricNgHknation \u6211\u898b\u5230\u6709\u4ebapo\u70ba\u5922\u904a\u5e74\u9752\u4eba\u514d\u8cbb\u88dc\u7fd2\uff0c\u6211\u597d\u611f\u52d5\u3002\u4f60\u54cb\u8981\u52aa\u529b\uff0c ,0
1283,@Theismann7 What a joke your commentary on the #NBA &amp; #FreeHongKong issue was today with @FoxBusiness. Take many sh\u2026 https://t.co/xNLADU1oBh ,0
3947,I have cancelled my #WorldofWarcraft subscription because @Blizzard_Ent is full of shit. #StandWithHongKong\n\nhttps://t.co/K7ioyFK5J4 ,0
334,Stand with Hong Kong.\n#HKprotests \n#HKPoliceTerrorism \n#ExtraditionLaw \n#FiveDemandsNotOneLess \n#chinazi\u2026 https://t.co/H8mORq9VVl ,0
1004,@craigmorley Thank you Sir!! #StandWithHongKong ,0
112,@HillaryClinton FACT CHECK \nThey Are #Terrorist \U0001f52a\nStand with #HKRioters \U0001f637\nFight for #terrorism \U0001f4a3\nSHAME ON YOU\U0001f44e\U0001f3fb\u2026 https://t.co/ ,0
2677,\u270a #FreeHongKong #DemocracyNow https://t.co/kfoK415FoX ,0
2574,Do you know how ridiculous Hong Kong has become?\n\n#chinazi #HongKongProtests ,0
4256,@realDonaldTrump Finally...wake up!it is for whole world!chinazi is worse than any nazi! ,0
2243,"@marcorubio @NBA Keep kissing China ass\n\n#JackMa, CEO of Alibaba\n#PonyMa, CEO of Tencent\nwere driven away by CCP.\u2026 https://t.co/CtQNi9hlaO ",0
1638,Happy Birthday #chinazi and President Xi. Now collect your hell money \u6536\u5622\u5587\uff01 https://t.co/kVGk05DctP ,0
3547,@VoCommunism @WashWizards Thanks for supporting #Hongkongers #StandWithHongKong ,0
850,"5 reasons why the people of Hong Kong are still FURIOUS?\n\nFOURTH, COMMUNIST-CONTROLLED media and paid Propagandists\u2026 https://t.co/wYPF44g5Vt ",0
142,Thank you Sir. I urge the US Parliament to revisit the effectiveness of the joint declaration as CCP has already br\u2026 https://t.co/p1xBvPQuAz ,0
1703,@MarkDice Becoz RMB smells so good. They can^t wait to kneel before #Chinazi \n#AntiChinazi #BoycottChina https://t.co/WbuqeOnLNP ,0
1698,#StandWithHongKong good citizen https://t.co/BtgQi7hrmm ,0
1855,@ladjLY #StandWithHongKong #FreedomHongKong ,0
1681,@senatemajldr @NBA Thanks for supporting Hong Kong!\n\n#StandWithHongKong\n#antitotalitarianism\n#FightForFreedom\u2026 https://t.co/RIxtLRUms8 ,0
742,@CNBC VS #FreedomOfSpeech\n\n#IStandWithHongKong #FreeHongKong #FreeTaiwan https://t.co/fBzwMzEWTC ,0
2502,@FreeWillandR @lacus2432 @anti_elab @Fight4HongKong @Java_penguin @AntiELAB__KR @FreedomHKG @HongSave\u2026 https://t.co/wRTUa2pqOX ,0
2041,Upcoming protest schedule #antiELAB #HongKongProtest https://t.co/DpkrXoiMWS ,0
3531,"@HKNordicHearts @realDonaldTrump @marcorubio @SpeakerPelosi The evil HK police is directed by CCP, Chinazi.\nThey ar\u2026 https://t.co/CBi7kQoQiJ ",0
629,1643 \u653f\u7e3d\u9ed1\u65d7\nhttps://t.co/fOpNhUL08t telegram: https://t.co/ICNLDv1UCZ #5DemandsNot1Less #HKmap #StandWithHongKong\u2026 https://t.co/WAB5f4cAMl ,0
2864,There are no more #HongKongPolice.\nThey are just the Devil Cop. \n#hongkongpolicebrutality \n#HKPoliceTerrorism\u2026 https://t.co/aQVvsivHx5 ,0
2959,@SouthPark Who doesn^t love CHINA Moooney #NBA #chinazi #ChinaziSupport911 ,0
38,"Please everyone in accordance with your conscience to stand with Hong Kong, #Uyghurs and #Tibetans.  Or tell the Ch\u2026 https://t.co/jfIdM9Xpff ",0
959,@peterbakernyt @d_harrison @JoshZumbrun Please #StandwithHongkong #saynotoTotalitarianism https://t.co/eEp7sArN5c ,0
1897,"10 yo boy was arrested, after he chanted slogans of #antiELAB \n\nplz #StandWithHongKong by sending rescue\nplz sign t\u2026 https://t.co/dTzstHfZTI ",0
383,@Salih_Hudayar #HongKongers support #Kazakhs too!!!! We stand as one to #antichinazi #929GlobalAntiTotalitarianism ,0
686,RT @mkfcca: @BBCWorld #FreeHongKong #FreeUyghur #FreeTibet \nThank you #Uyghur and #Tibetans for standing with #HongKong ,0
2089,RT @Dianacxoxox: It is insane!!! There are no human rights in Hong Kong nowadays!!!\U0001f92c #FreeHongKong https://t.co/npN1Hc3JM9 ,0
1645,This Is What Happened When A Mainlander CRASHED The Hong Kong Protest Ye... https://t.co/eabeoHV1PU via @YouTube\nCancer.\n#Chinazi ,0
964,@JuddLegum #StandWithHongKong https://t.co/fQLHyeY4tf ,0
50,RT @arasying: #\u62e1\u6563\u5e0c\u671b\n#HongKongProtest \n#\u9999\u6e2f\u30c7\u30e2 \n#\u9999\u6e2f \n#HongKong https://t.co/yLX47j1TcC ,0
341,HKPF were arresting people who decorating the lennon walls in their districts tonight. The Police even destroyed th\u2026 https://t.co/iVYUCdxraJ ,0
382,#929GlobalAntiChinaziMarch  #929GlobalAntiChinazi\n#FreedomHK #FreeHK\n#StandwithHongKong\n#5DemandsNotOneLess\u2026 https://t.co/0P5h01JIKc ,0
448,\u660e\u65e5\u9999\u6e2f\u4e5f\u4e00\u6a23\n\n#Chinazi70years \n#chinazi https://t.co/NtNUVnzuEd ,0
2507,RT @RealHKNews: The girl who was shot by @hkpoliceforce on 811 #antiELAB #HongKongProtests thanked the public for their support via a video\u2026 ,0
2297,#HKprotests #HKPoliceTerrorism #chinazi ,0
3450,@eVoxazjlY70FeHF @miki_yan You said HK is part of China and you are Chinese... #StandWithHongKong ,0
3850,RT @gkwlhkg: #StandwithHK #StandWithHongKong #followbackhk #followbackhongkong  @CNN @BBCNews @CNBC @Reuters @SpeakerPelosi  @realDonaldTru\u2026 ,0
3175,RT @ElBoss757: Bastards!! Peaceful march for freedom. Terrorist HK Police use water cannon on marchers spraying blue junk. Welcome to world\u2026 ,0
1073,@aletweetsnews @daaitoulaam March that is banned by an unauthorised #Hongkong Govt #HongKongProtest ,0
2019,#PoliceBrutality #HKPoliceTerrorism #HKprotests #HKHumanRightsandDemocracyAct #hongkongpolicebrutality\u2026 https://t.co/6DcLL89SNl ,0
2823,RT @bebebear2019: #HongKong \n#FreeHongKong \n#\u9999\u6e2f\u4eba\u52a0\u6cb9 https://t.co/lhhymVFe6g ,0
2727,"@TIME An Esport player said \u201cLiberate Hong Kong ,the revolution of our times\u201d during the live streaming then he is\u2026 https://t.co/MjWhDjtoG1 ",0
1800,"@Tim_Andrews @kise_q @PatHedgerCEI @NBA Never should NBA surrender to the evil country. Chinazi, No integrity at all. ",0
1086,@Blizzard_Ent I just canceled my Blizzard accounts and subscription. #FreeHongKong ,0
163,"@PiggyinBlue @maryhui #hkpolice is out of control and #hongkong is,no #freedom now, please support #hongkong.\u2026 https://t.co/tS3tkFZ5DY ",0
2683,Some foreigners don^t understand why #HKprotester graffitied &amp; vandalized shops that never happen since #China take\u2026 https://t.co/Ug55lx5tQZ ,0
335,"UK Govt, don\u2019t lie to yourself. The Declaration ends. \n#StandWithHongKong #HongKongProtests #antiELAB\u2026 https://t.co/xawdDLPOWp ",0
1095,@SolomonYue  Mr Yue pls let the world know Hong Kong no longer safe and don\u2019t invest in HK anymore! #SOSHK\u2026 https://t.co/g9GLK8BW54 ,0
3923,No more #WinnieThePooh \nOnly #XinniethePooh \n\nSay NO to #chinazi \nPlease #standwithmorey \n#antichinazi\u2026 https://t.co/VYadayPiCe ,0
3431,@fuck_Chinazi @lib_hk \u9017\u6b7b\u6211\u4e86 \u7ebf\u4e0a\u662f\u52c7\u58eb \u7ebf\u4e0b\u6002\u7684\u4e00\u7b14 \u5efa\u8bae\u76f4\u63a5\u53bb\u9999\u6e2f \u52a0\u5165\u5e9f\u97 ,0
1563,Connected\U0001f44f\U0001f3fb\U0001f44f\U0001f3fb\U0001f44f\U0001f3fb\n\n#HongKongProtest  #SOSHK #FreeHongKong #StandwithHK https://t.co/c2psHSZJ7d ,0
3827,Thank you for your braveness to defend freedom!\n#StandWithHongKong https://t.co/aAdP0bSyAy ,0
1600,"@allahpundit I don\u2019t joint boycotts as a rule, but I may have to make an exception.\n#FreeSpeech\n#FreeHongKong ",0
331,@CarrieLamfans \u8b93\u611f\u52d5\u7684\u5716 #HongKong \n#\u9999\u6e2f https://t.co/SbTEhaXB2u ,0
1920,"no crazy sick #chinazi hk police , we all #hongkonger r very safely!! #hongkong is very dangerous https://t.co/vRFIFhCH73 ",0
540,"#Anonymous\n#MillionMaskMarch \n#MillionMaskMarch2019\n#November5th \n#Nov5th \n#FreeHongKong\n\nJoin us, Anonymous Global\u2026 https://t.co/5TSSgzHZPr ",0
903,Thank you for #StandWithHongKong .\n\n#FreedomOfSpeech #FreeHK #HongKongHumanRightsAndDemocracyAct https://t.co/9oQsPEL9Pg ,0
3886,"@EnzoMazak @Cynosure8964 Thanks bro. Form #antiELAB to #5DemandsNot1Less, you really help us a lot. We will keep go\u2026 https://t.co/Eb8nO8egBC ",0
1574,"Hong Kong is not China, not yet, and it will never be\u3002\n\n#antiELAB \n#FreedomHKG\n#FreedomHK\n#StandwithHK\u2026 https://t.co/rKyKTw9eJJ ",0
385,@McCaulforTexas China doesn\u2019t own the whole world #chinazi ,0
2091,These 10-12 yrs old kids were caught by the police in the protests on 6Oct. It^s worried that the children may be l\u2026 https://t.co/CIGyi0Tzyp ,0
1431,Hong Kong Police are low educated. They just know solving things with violence.\n#HongKongProtests https://t.co/1etdK9nFdu ,0
631,@lihkg_forum #HongKongers\n#HongKongProtests \n#HKPolice \n#HKPoliceTerrorism #October1st #HongKong #HongKongPolice\u2026 https://t.co/3UPZoTtno1 ,0
361,@EnesKanter @NBA We shouldn\u2019t surrender to the totalitarian regime. #standwithmorey #StandWithHongKong ,0
3842,@RepBryanSteil Thank you so much!\U0001f49bWe will stay strong!\n#StandWithHongKong ,0
926,"@realKyleOlbert Today Hong Kong, Next the World \n\n#standwithmorey \n#standwithhongkong \n#Freehongkong\u2026 https://t.co/4Vev1z8ZVK ",0
3771,@FlagOfUlysses @Grummz @blitzchungHS Thank you for support HK\U0001f62d\U0001f62d\U0001f62d\n#StandWithHongKong \n#FightForFreedom \n#BoycottBlizzard ,0
2636,#hongkongpolicebrutality \n#HongKongProtest \n#HongKongPoliceTerrorism \n#FreeHK #StandWithHongKong \n#FightForFreedom\nhttps://t.co/Oi6JYdSiI9 ,0
905,Thank you so much for #StandWithHongKong https://t.co/J9yjGHMqMJ ,0
3830,"#chinazi is evil, white terrors on everything. The free world should #saynotoRMB https://t.co/4UtT9Rx23L ",0
385,"1017: Lam asked again for other countries to consider what they would do in the Same situation, not just criticize,\u2026 https://t.co/8gpYeRQDVs ",0
2194,"Now #chinazi bans any hker they don^t like. In the future, they may ban everyone in the free world that they don^t\u2026 https://t.co/6A8OQ00PKf ",0
13,\u4ed6\u5011\u7684\u8a18\u8005\u9084\u770b\u5230\u4e86\u4e00\u6bb5\u7db2\u7d61\u8996\u983b\uff0c\u4e0a\u9762\u6e05\u695a\u5730\u62cd\u651d\u4e0b\u4e86\u4e00\u540d\u8eab\u7a7f\u85cd ,0
2966,@CNN Thanks for sharing! #FreeHongKong ,0
816,Halifax demonstrators form human chain to support Hong Kong.\n\n#HongKongProtests #StandWithHongKong #Chinazi\n\nhttps://t.co/40YtEVTe8z ,0
482,RT @rooonaldcheng: @RichScotford They are #HKPoliceTerrorist.\n-\n#StandWithHongKong\n#FollowBackHongKong\n#FightForFreedom\n-\n#HongKongProtests\u2026 ,0
698,Free Hong Kong!\n\n#Birdfoldingchallenge #hongkong  #freehongkong #929globalmarch #929GlobalAntiTotalitarianism https://t.co/LkqSJQsLqo ,0
220,Students of the University of Hong Kong sang and walked slowly to memorize those people who had been scarificed in\u2026 https://t.co/61c1QGHBgb ,0
823,#hongkong #hongkongprotests #antiELAB #FightForFreedom #StandWithHongKong https://t.co/Bp7Kf6NROj ,0
